id,name,is_Male,is_Female
84401,Rachel Dratch,0,1
23655,Hamish Linklater,1,0
36825,Kirby Heyborne,1,0
33430,Mark Polish,1,0
12281,Rory Culkin,1,0
125052,Brendan Sexton III,1,0
96238,Jeffrey Tambor,1,0
30246,LisaRaye McCoy,0,1
7301,Casey Affleck,1,0
172533,Olivia Wilde,0,1
180383,Ricky Jay,1,0
346,Toshirō Mifune,1,0
84318,Greg Speirs,0,0
45145,Brad Pitt,1,0
13983,Roger Fan,1,0
45649,Thomas F. Duffy,1,0
19844,Tori Spelling,0,1
21801,Ryan Gosling,1,0
43933,Whitney Able,0,1
73511,Noah Wyle,1,0
43653,Jesse Eisenberg,1,0
139715,Jacob Zachar,0,0
45380,Guo Tao,1,0
30867,Scott Walker,0,0
81220,Radha Mitchell,0,1
253626,Ethan Hawke,1,0
90369,Dakota Fanning,0,1
117942,Katie Peterson,0,0
322194,Tim Abell,1,0
98568,Katherine Waterston,0,1
119657,Manny Pérez,1,0
380733,Jennifer Hale,0,1
285743,Terrance Zdunich,1,0
362765,Joseph E. Murray,0,0
379532,Kevin Sorbo,1,0
253261,Elizabeth Streb,0,0
15239,Mitch Cohen,0,0
4107,James Nesbitt,1,0
15624,Helena Bonham Carter,0,1
17287,Jason Yachanin,1,0
198370,Caitlin Fitzgerald,0,1
3062,Warner Baxter,1,0
15389,Edward Clements,0,0
464,Michael Nyqvist,1,0
308467,Ace Marrero,0,0
8193,Jon Heder,1,0
188166,Macon Blair,0,0
23827,Katie Featherston,0,1
1282,Sean Penn,1,0
762,Graham Chapman,1,0
64499,Emily Rios,0,1
1435,Renee Leblanc,0,0
189711,Kane Hodder,1,0
19204,Catriona MacColl,0,1
9029,Ashton Kutcher,1,0
18045,Kate Greenhouse,0,1
11240,Gordon Warnecke,1,0
157909,Michelle Nolden,0,1
10238,Harriet Andersson,0,1
3059,Lillian Gish,0,1
15800,Denise Crosby,0,1
65203,Charles King,0,0
764,Bruce Campbell,1,0
103620,Elijah Wood,1,0
319069,Amos Oz,0,0
14278,Joe Bishop,0,0
25678,Michael Dudikoff,1,0
79161,Carol Block,0,0
371690,Christian Kapper,0,0
389,Henry Fonda,1,0
52032,Christopher Plummer,1,0
3078,Clark Gable,1,0
38810,Hristos Passalis,1,0
21525,Tupac Amaru Shakur,1,0
55123,Janet McTeer,0,1
11980,Christopher Walken,1,0
11956,Garance Clavel,0,0
1550,Katie Holmes,0,1
162396,Mark Adams,0,0
26518,Daniel London,1,0
8942,Michelle Williams,0,1
68412,Edie Falco,0,1
2786,Jean-Paul Belmondo,1,0
91721,Ivan Dixon,1,0
118452,Giovanni Ribisi,1,0
47534,J.P. Davis,1,0
40914,Pat Morita,1,0
365052,Dorothy Tristan,0,1
13282,David Carradine,1,0
250184,Ricky Schroder,0,0
426067,Lisa Hart Carroll,0,0
324352,Joanna Cassidy,0,1
318040,Pierre Prieur,0,0
27420,Christopher George,1,0
80468,Kevin Corrigan,1,0
84188,Ann Dowd,0,1
2255,Ben Affleck,1,0
50035,Catherine Keener,0,1
14290,Parry Shen,1,0
29371,Laurel Holloman,0,1
44490,Mike White,1,0
32222,Kal Penn,1,0
431,Nicole de Boer,0,1
76996,Matt Day,1,0
51942,Charis Michelsen,0,0
1424,Courteney Cox,0,1
60420,Anton Yelchin,1,0
325123,Glenn Plummer,1,0
142132,John Taylor,0,0
20520,Jeffrey Chyau,0,0
109729,Lindsay Lohan,0,1
78307,Judy Marte,0,1
12247,Michael Shannon,1,0
29917,Luke Mably,1,0
70687,Terumi Matthews,0,1
60463,Chris Chatman,1,0
46252,Corbin Bernsen,1,0
24869,Chris Kelly,1,0
77934,Sophie Bolen,0,1
34697,Stacy Keach,1,0
150211,Brit Morgan,0,1
306667,Jordan Trovillion,0,0
274758,Katie Cleary,0,0
3060,John Gilbert,1,0
40963,Sid Haig,1,0
173224,Michael Madsen,1,0
18533,Tom Hardy,1,0
376010,Peter Shinkoda,1,0
139948,Donald Austin,0,0
77332,Dan Futterman,1,0
70478,Christina Hart,0,1
35073,Paul Hubschmid,1,0
9659,Mel Gibson,1,0
10218,Jon Favreau,1,0
391,Clint Eastwood,1,0
43595,Mae West,0,0
54897,Michael Joiner,1,0
83588,David Oyelowo,1,0
53256,Sophie Rois,0,1
40920,Evan Adams,0,0
54702,Samantha Dark,0,0
176074,Adam Rifkin,1,0
69270,Shannon Beckner,0,1
5759,Ross Partridge,1,0
402515,Armin Habibovich,0,0
48035,Birgitte Federspiel,0,1
14758,Marianna Palka,0,1
13363,David Lee Smith,1,0
25786,Mia Farrow,0,0
36549,Chase Masterson,0,1
361398,Edie McClurg,0,1
289180,Robin Bartlett,0,1
288927,Sally Kirkland,0,1
21334,Mohammad Amir Naji,0,0
79120,Tom Cullen,1,0
27995,Tracy Camilla Johns,0,0
344466,Ana Maria Guran,0,0
55420,William Mapother,1,0
5822,Simon Chuckster,0,0
408429,Ken Roht,0,0
39141,Aaron Stanford,1,0
5723,Glen Hansard,0,0
28666,Patrick Warburton,1,0
30979,Simon Baron-Cohen,0,0
50497,Kate Ashfield,0,1
354624,Joel Moody,0,0
13187,Ann Altieri,0,1
178862,Lisa Ann,0,1
1779,Michael Moore,1,0
282128,J.D. Williams,1,0
86812,Brit Marling,0,1
84355,Mark Duplass,1,0
18632,David Hewlett,1,0
40652,Macha Méril,0,1
339408,Nate Parker,1,0
266857,Kirby Heyborne,1,0
18925,James Blackwell,1,0
299245,Cassidy Gifford,0,0
985,Jack Nance,1,0
34101,Robert Townsend,1,0
9821,Sharon Stone,0,1
65448,Wilbur 'Hi-Fi' White,0,0
18841,Fay Masterson,0,1
272726,Gabriela Castillo,0,0
175291,Pat Healy,1,0
80215,Jonathan Blow,0,0
13538,Gillian Anderson,0,1
51130,John Ireland,1,0
270554,Johnathan Hurley,0,0
72086,Max von Sydow,1,0
268917,Dottie Alexander,0,0
473,Sean Gullette,1,0
90414,Marla Schaffel,0,0
111794,Myles Berkowitz,0,0
360188,Michelle Simone Miller,0,0
9372,Morgan Spurlock,1,0
85860,Jason Trost,0,0
244534,Anna Kendrick,0,1
33468,Jason Evers,0,0
294086,Mark Strano,0,0
139998,Alex Karpovsky,1,0
74777,Katie Parker,0,1
16388,Shari Albert,0,1
159770,Matt Johnson,0,0
42109,Sônia Braga,0,1
47607,Lena Dunham,0,1
193603,Richard Tyson,1,0
84659,Josh Wise,0,0
20981,Matt Foyer,1,0
242095,Brenton Thwaites,1,0
250902,Todd McFarlane,1,0
158895,Paul Eenhoorn,0,0
222250,Katrina Bowden,0,1
18292,Candace Evanofski,0,0
125537,Derick Martini,1,0
326576,Barry Corbin,1,0
228550,Kyle Hoskins,0,0
13963,Robbie Robertson,1,0
290391,Alison Monda,0,0
44770,Zoe Kazan,0,1
69382,Robert Bones,0,0
40769,Justin Rice,1,0
220490,Nichole Ceballos,0,0
42151,Robert Hill,0,0
2292,Brian O'Halloran,1,0
42497,Bobby Kendall,1,0
33693,Kate Dollenmayer,0,0
14585,Aaron Eckhart,1,0
185465,Franky G,0,0
38780,Brendan Fletcher,1,0
14022,Richard Linklater,1,0
366967,R.L. Mann,0,0
255266,Suzi Lorraine,0,1
17345,Alex Kendrick,1,0
226458,Stephen Lang,1,0
24055,Mark Duplass,1,0
287625,Louis Brooke,0,0
44990,Zoe Lister-Jones,0,1
86304,Jason Trost,0,0
692,Divine,1,0
39851,Maggie Cheung,0,1
13898,Nargess Mamizadeh,0,0
157185,Michael Parle,0,0
36095,Koji Yakusho,1,0
182291,Tony Sancho,0,0
286939,Sasha Ramos,0,0
124606,Darling Narita,0,0
14337,Shane Carruth,1,0
9367,Carlos Gallardo,1,0
72766,Edward Burns,1,0
231617,Eric Mabius,1,0
126186,Daniel Henney,1,0
25975,Drew Barrymore,0,1
