budget,id,original_title,popularity,revenue,runtime,vote_average,vote_count,genre_1,genre_2,genre_3,director,release_year,Drama,Comedy,Adventure,Action,Crime,Fantasy,Romance,Thriller,main_lead,is_male,is_female,,,,prod_comp_count,release_year,count,decade1,custom category,,,year,decadewise,custom category,,,,country_release_count
3.00E+07,9600,Big Momma's House,24.389194,173959438,98,5.6,506,Crime,Comedy,NA,Raja Gosnell,2000,0,0,0,0,1,0,0,0,Martin Lawrence,1,0,,,,0.2,,,,,,,,,,,,,0.2
3.00E+07,6557,27 Dresses,30.695228,160259319,111,6.1,978,Comedy,Romance,NA,Anne Fletcher,2008,0,1,0,0,0,0,0,0,Katherine Heigl,0,1,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,41233,Step Up 3D,25.060342,159291809,107,6.6,582,Drama,Romance,NA,Jon M. Chu,2010,1,0,0,0,0,0,0,0,Rick Malambri,1,0,,,,0.2,,,,,,,,,,,,,0.1
3.00E+07,6023,P.S. I Love You,29.489274,156835339,126,6.9,977,Drama,Romance,NA,Richard LaGravenese,2007,1,0,0,0,0,0,0,0,Hilary Swank,0,1,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,393,Kill Bill: Vol. 2,50.622607,152159461,136,7.6,3948,Action,Crime,Thriller,Quentin Tarantino,2004,0,0,0,1,0,0,0,0,Uma Thurman,0,1,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,59436,Midnight in Paris,43.753585,151119219,94,7.4,1990,Fantasy,Comedy,Romance,Woody Allen,2011,0,0,0,0,0,1,0,0,Owen Wilson,1,0,,,,0.5,,,,,,,,,,,,,0.2
3.00E+07,10637,Remember the Titans,25.996219,136706683,113,7.4,821,Drama,NA,NA,Boaz Yakin,2000,1,0,0,0,0,0,0,0,Denzel Washington,1,0,,,,0.4,,,,,,,,,,,,,0.1
3.00E+07,48138,Unknown,38.643914,130786397,113,6.5,1265,Action,Mystery,Thriller,Jaume Collet-Serra,2011,0,0,0,1,0,0,0,0,Liam Neeson,1,0,,,,0.7,,,,,,,,,,,,,0.3
3.00E+07,4347,Atonement,33.369305,129266061,123,7.4,1049,Drama,Romance,NA,Joe Wright,2007,1,0,0,0,0,0,0,0,Keira Knightley,0,1,,,,0.4,,,,,,,,,,,,,0.3
3.00E+07,10521,Bride Wars,33.385429,114663461,89,5.9,856,Comedy,NA,NA,Gary Winick,2009,0,1,0,0,0,0,0,0,Anne Hathaway,0,1,,,,0.7,,,,,,,,,,,,,0.1
3.00E+07,82696,Hope Springs,12.967137,114281051,100,5.8,284,Drama,Comedy,Romance,David Frankel,2012,1,0,0,0,0,0,0,0,Meryl Streep,0,1,,,,0.5,,,,,,,,,,,,,0.1
3.00E+07,48340,Sanctum,20.063165,108609310,108,5.8,339,Action,Thriller,NA,Alister Grierson,2011,0,0,0,1,0,0,0,0,Ioan Gruffudd,1,0,,,,0.6,,,,,,,,,,,,,0.2
3.00E+07,2755,About Schmidt,19.925026,105834556,125,6.7,362,Drama,Comedy,NA,Alexander Payne,2002,1,0,0,0,0,0,0,0,Jack Nicholson,1,0,,,,0.2,,,,,,,,,,,,,0.1
3.00E+07,9870,Forgetting Sarah Marshall,50.670253,105173115,111,6.4,1172,Comedy,Romance,Drama,Nicholas Stoller,2008,0,1,0,0,0,0,0,0,Jason Segel,1,0,,,,0.2,,,,,,,,,,,,,0.1
3.00E+07,43347,Love & Other Drugs,20.236951,102820008,112,6.6,1233,Drama,Comedy,Romance,Edward Zwick,2010,1,0,0,0,0,0,0,0,Jake Gyllenhaal,1,0,,,,0.6,,,,,,,,,,,,,0.1
3.00E+07,10024,My Sister's Keeper,24.09152,95714875,109,7.1,598,Drama,NA,NA,Nick Cassavetes,2009,1,0,0,0,0,0,0,0,Cameron Diaz,0,1,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,6439,Racing Stripes,8.058109,93772522,102,5.1,123,Comedy,NA,NA,Frederik Du Chau,2005,0,1,0,0,0,0,0,0,Frankie Muniz,1,0,,,,0.1,,,,,,,,,,,,,0.2
3.00E+07,307081,Southpaw,65.364452,91709827,123,7.3,2067,Action,Drama,NA,Antoine Fuqua,2015,0,0,0,1,0,0,0,0,Jake Gyllenhaal,1,0,,,,0.2,,,,,,,,,,,,,0.1
3.00E+07,7278,Meet the Spartans,10.608998,84646831,84,3.7,359,Comedy,NA,NA,NA,2008,0,1,0,0,0,0,0,0,Sean Maguire,1,0,,,,0.2,,,,,,,,,,,,,0.1
3.00E+07,273481,Sicario,55.424027,84025816,121,7.2,2416,Action,Crime,Drama,Denis Villeneuve,2015,0,0,0,1,0,0,0,0,Emily Blunt,0,1,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,133805,Carrie,63.848541,82394288,100,5.8,1463,Drama,Horror,NA,Kimberly Peirce,2013,1,0,0,0,0,0,0,0,ChloÃ« Grace Moretz,0,1,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,3594,The Number 23,23.197408,77566815,101,6.3,1018,Thriller,Drama,Mystery,Joel Schumacher,2007,0,0,0,0,0,0,0,1,Jim Carrey,1,0,,,,0.3,,,,,,,,,,,,,0.2
3.00E+07,7214,Coach Carter,23.234651,76669806,136,7.3,496,Drama,NA,NA,Thomas Carter,2005,1,0,0,0,0,0,0,0,Samuel L. Jackson,1,0,,,,0.3,,,,,,,,,,,,,0.2
3.00E+07,8836,The X Files: I Want to Believe,25.454549,68369434,104,5.5,523,Drama,Mystery,Science Fiction,Chris Carter,2008,1,0,0,0,0,0,0,0,David Duchovny,1,0,,,,0.4,,,,,,,,,,,,,0.2
3.00E+07,8054,The Imaginarium of Doctor Parnassus,37.181019,64352607,123,6.3,869,Adventure,Fantasy,Mystery,Terry Gilliam,2009,0,0,1,0,0,0,0,0,Christopher Plummer,1,0,,,,1.2,,,,,,,,,,,,,0.3
3.00E+07,8780,Baby Mama,11.409124,63833449,99,5.8,205,Comedy,NA,NA,Michael McCullers,2008,0,1,0,0,0,0,0,0,Tina Fey,0,1,,,,0.2,,,,,,,,,,,,,0.1
3.00E+07,50456,Hanna,31.191975,63782078,111,6.5,1263,Action,Thriller,Adventure,Joe Wright,2011,0,0,0,1,0,0,0,0,Saoirse Ronan,0,1,,,,0.4,,,,,,,,,,,,,0.3
3.00E+07,109421,Side Effects,48.237797,63372757,106,6.4,1323,Thriller,Crime,Drama,Steven Soderbergh,2013,0,0,0,0,0,0,0,1,Jude Law,1,0,,,,0.4,,,,,,,,,,,,,0.1
3.00E+07,146238,Runner Runner,22.975918,62616646,91,5.5,543,Crime,Thriller,Drama,Brad Furman,2013,0,0,0,0,1,0,0,0,Ben Affleck,1,0,,,,0.5,,,,,,,,,,,,,0.1
3.00E+07,11648,Must Love Dogs,11.120167,58405313,98,5.8,140,Comedy,Romance,NA,Gary David Goldberg,2005,0,1,0,0,0,0,0,0,Diane Lane,0,1,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,23742,Cop Out,25.825771,55583804,107,5.3,511,Action,Comedy,Crime,Kevin Smith,2010,0,0,0,1,0,0,0,0,Bruce Willis,1,0,,,,0.1,,,,,,,,,,,,,0.1
3.00E+07,76489,The Three Stooges,14.585968,54819301,92,4.9,140,Comedy,NA,NA,NA,2012,0,1,0,0,0,0,0,0,Sean Hayes,1,0,,,,0.1,,,,,,,,,,,,,0.1
3.00E+07,72207,The Five-Year Engagement,27.71063,53909751,124,5.7,457,Comedy,NA,NA,Nicholas Stoller,2012,0,1,0,0,0,0,0,0,Jason Segel,1,0,,,,0.5,,,,,,,,,,,,,0.1
3.00E+07,1262,Stranger Than Fiction,32.26789,53653224,113,7.1,721,Comedy,Drama,Fantasy,Marc Forster,2006,0,1,0,0,0,0,0,0,Will Ferrell,1,0,,,,0.2,,,,,,,,,,,,,0.1
3.00E+07,43539,The Next Three Days,34.421696,51148651,133,6.9,905,Romance,Drama,Thriller,Paul Haggis,2010,0,0,0,0,0,0,1,0,Russell Crowe,1,0,,,,0.3,,,,,,,,,,,,,0.2
3.00E+07,11431,Fever Pitch,9.965073,50451307,103,5.9,182,Comedy,Drama,Romance,NA,2005,0,1,0,0,0,0,0,0,Drew Barrymore,0,1,,,,0.6,,,,,,,,,,,,,0.2
3.00E+07,12244,9,55.806402,48428063,79,6.6,1262,Action,Adventure,Animation,Shane Acker,2009,0,0,0,1,0,0,0,0,Christopher Plummer,1,0,,,,0.5,,,,,,,,,,,,,0.1
3.00E+07,243,High Fidelity,23.982956,47126295,113,7,628,Comedy,Drama,Romance,Stephen Frears,2000,0,1,0,0,0,0,0,0,John Cusack,1,0,,,,0.2,,,,,,,,,,,,,0.2
3.00E+07,59967,Looper,46.377628,47042000,118,6.6,4697,Action,Thriller,Science Fiction,Rian Johnson,2012,0,0,0,1,0,0,0,0,Joseph Gordon-Levitt,1,0,,,,0.4,,,,,,,,,,,,,0.2
3.00E+07,8976,A Lot Like Love,19.212552,42886719,107,6.5,318,Comedy,NA,NA,Nigel Cole,2005,0,1,0,0,0,0,0,0,Ashton Kutcher,1,0,,,,0.4,,,,,,,,,,,,,0.1
3.00E+07,9766,Gridiron Gang,9.278361,41480851,125,6.5,206,Action,Adventure,Crime,Phil Joanou,2006,0,0,0,1,0,0,0,0,Dwayne Johnson,1,0,,,,0.1,,,,,,,,,,,,,0.1
3.00E+07,72387,Safe,31.92695,40346186,94,6.3,799,Action,Crime,Thriller,Boaz Yakin,2012,0,0,0,1,0,0,0,0,Jason Statham,1,0,,,,0.5,,,,,,,,,,,,,0.1
3.00E+07,4967,Keeping the Faith,8.085872,37036004,127,5.9,159,Comedy,NA,NA,Edward Norton,2000,0,1,0,0,0,0,0,0,Ben Stiller,1,0,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,59861,Larry Crowne,20.355458,36160375,98,5.7,359,Comedy,Romance,Drama,Tom Hanks,2011,0,1,0,0,0,0,0,0,Tom Hanks,1,0,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,8978,Assault on Precinct 13,18.706504,35294470,109,6,311,Thriller,NA,NA,Jean-FranÃ§ois Richet,2005,0,0,0,0,0,0,0,1,Ethan Hawke,1,0,,,,0.4,,,,,,,,,,,,,0.2
3.00E+07,13967,Miss Potter,8.386432,35078241,92,6.3,141,Drama,Family,Romance,Chris Noonan,2006,1,0,0,0,0,0,0,0,Ewan McGregor,1,0,,,,0.1,,,,,,,,,,,,,0.2
3.00E+07,321697,Steve Jobs,53.670525,34441873,122,6.8,1573,Drama,History,NA,Danny Boyle,2015,1,0,0,0,0,0,0,0,Michael Fassbender,1,0,,,,0.6,,,,,,,,,,,,,0.1
3.00E+07,22825,The Box,21.606001,33333531,115,5.4,597,Thriller,Science Fiction,NA,Richard Kelly,2009,0,0,0,0,0,0,0,1,Cameron Diaz,0,1,,,,0.5,,,,,,,,,,,,,0.1
3.00E+07,4912,Confessions of a Dangerous Mind,18.165957,33013805,113,6.6,275,Comedy,Crime,Drama,George Clooney,2002,0,1,0,0,0,0,0,0,Sam Rockwell,1,0,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,13150,Pride and Glory,10.703602,31148328,130,6.3,240,Thriller,Crime,Drama,Gavin O'Connor,2008,0,0,0,0,0,0,0,1,Edward Norton,1,0,,,,0.5,,,,,,,,,,,,,0.2
3.00E+07,11400,The New World,19.106154,30536013,135,6.4,330,Drama,History,Romance,Terrence Malick,2005,1,0,0,0,0,0,0,0,Colin Farrell,1,0,,,,0.5,,,,,,,,,,,,,0.1
3.00E+07,8198,The Quiet American,5.133744,27674124,101,6.4,81,Drama,Action,Thriller,Phillip Noyce,2002,1,0,0,0,0,0,0,0,Michael Caine,1,0,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,9763,Goal!: The Dream Begins,16.541791,27610873,118,6.6,238,Drama,NA,NA,Danny Cannon,2005,1,0,0,0,0,0,0,0,Kuno Becker,1,0,,,,0.3,,,,,,,,,,,,,0.2
3.00E+07,124459,The Incredible Burt Wonderstone,26.9385,27437881,100,5.3,724,Comedy,NA,NA,Don Scardino,2013,0,1,0,0,0,0,0,0,Steve Carell,1,0,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,9009,Dark Water,14.376463,25473093,105,5.3,274,Drama,Horror,Thriller,Walter Salles,2005,1,0,0,0,0,0,0,0,Jennifer Connelly,0,1,,,,0.4,,,,,,,,,,,,,0.1
3.00E+07,2176,The Glass House,9.448517,23619609,106,5.4,201,Drama,Thriller,NA,Daniel Sackheim,2001,1,0,0,0,0,0,0,0,Leelee Sobieski,0,1,,,,0.1,,,,,,,,,,,,,0.1
3.00E+07,13460,Doomsday,21.538222,22211426,108,5.8,363,Action,Thriller,Science Fiction,Neil Marshall,2008,0,0,0,1,0,0,0,0,Rhona Mitra,0,1,,,,0.6,,,,,,,,,,,,,0.4
3.00E+07,16232,Mr. 3000,2.850896,21800302,104,5,66,Comedy,Drama,NA,Charles Stone III,2004,0,1,0,0,0,0,0,0,Bernie Mac,1,0,,,,0.1,,,,,,,,,,,,,0.1
3.00E+07,1947,An Unfinished Life,6.353971,18618284,108,6.7,161,Drama,NA,NA,Lasse HallstrÃ¶m,2005,1,0,0,0,0,0,0,0,Robert Redford,1,0,,,,0.7,,,,,,,,,,,,,0.2
3.00E+07,9989,Antitrust,8.359599,18195610,108,5.8,153,Action,Crime,Drama,Peter Howitt,2001,0,0,0,1,0,0,0,0,Ryan Phillippe,1,0,,,,0.4,,,,,,,,,,,,,0.2
3.00E+07,3489,88 Minutes,16.883429,16930884,108,5.7,313,Crime,Mystery,Thriller,Jon Avnet,2007,0,0,0,0,1,0,0,0,Al Pacino,1,0,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,61891,Anonymous,16.698316,15395087,130,6.3,288,Drama,History,Thriller,Roland Emmerich,2011,1,0,0,0,0,0,0,0,Jamie Campbell Bower,1,0,,,,0.2,,,,,,,,,,,,,0.2
3.00E+07,17813,Alex & Emma,4.352422,15368897,96,5,68,Comedy,Romance,NA,Rob Reiner,2003,0,1,0,0,0,0,0,0,Luke Wilson,1,0,,,,0.4,,,,,,,,,,,,,0.1
3.00E+07,9042,The Cave,10.756266,15007991,97,5.1,202,Action,Adventure,Horror,Bruce Hunt,2005,0,0,0,1,0,0,0,0,Cole Hauser,1,0,,,,0.5,,,,,,,,,,,,,0.2
3.00E+07,4512,The Assassination of Jesse James by the Coward Robert Ford,35.53352,14711793,160,7,776,Action,Drama,Western,Andrew Dominik,2007,0,0,0,1,0,0,0,0,Brad Pitt,1,0,,,,0.6,,,,,,,,,,,,,0.3
3.00E+07,57089,Hoodwinked Too! Hood VS. Evil,10.694417,13521829,86,4.8,131,Comedy,Animation,Family,Mike Disa,2011,0,1,0,0,0,0,0,0,Hayden Panettiere,0,1,,,,0.1,,,,,,,,,,,,,0.1
3.00E+07,11208,Wicker Park,9.301562,13001257,114,6.7,157,Drama,Mystery,Romance,Paul McGuigan,2004,1,0,0,0,0,0,0,0,Josh Hartnett,1,0,,,,0.3,,,,,,,,,,,,,0.1
3.00E+07,46829,Barney's Version,4.952735,8454301,134,7.2,129,Comedy,Drama,NA,Richard J. Lewis,2010,0,1,0,0,0,0,0,0,Paul Giamatti,1,0,,,,0.1,,,,,,,,,,,,,0.2
3.00E+07,45610,Machine Gun Preacher,13.268936,2527904,129,6.4,286,Action,Thriller,Crime,Marc Forster,2011,0,0,0,1,0,0,0,0,Gerard Butler,1,0,,,,1.1,,,,,,,,,,,,,0.1
3.00E+07,7512,Idiocracy,27.940093,495303,84,6.3,664,Adventure,Comedy,Science Fiction,Mike Judge,2006,0,0,1,0,0,0,0,0,Luke Wilson,1,0,,,,0.2,,,,,,,,,,,,,0.1
3.00E+07,76349,è¾›äº¥é©å‘½,4.065212,108348,125,5,41,Adventure,Drama,Action,NA,2011,0,0,1,0,0,0,0,0,Jackie Chan,1,0,,,,0.1,,,,,,,,,,,,,0.2
2.90E+07,22881,The Blind Side,25.767395,309208309,129,7.2,1597,Drama,NA,NA,John Lee Hancock,2009,1,0,0,0,0,0,0,0,Sandra Bullock,0,1,,,,0.3,,,,,,,,,,,,,0.1
2.90E+07,254470,Pitch Perfect 2,71.496894,287506194,115,6.8,1940,Comedy,Music,NA,Elizabeth Banks,2015,0,1,0,0,0,0,0,0,Anna Kendrick,0,1,,,,0.3,,,,,,,,,,,,,0.1
2.90E+07,11036,The Notebook,55.109138,115603229,123,7.7,3067,Romance,Drama,NA,Nick Cassavetes,2004,0,0,0,0,0,0,1,0,Rachel McAdams,0,1,,,,0.1,,,,,,,,,,,,,0.1
2.90E+07,1428,Once Upon a Time in Mexico,27.555646,98185582,102,6.2,594,Action,NA,NA,Robert Rodriguez,2003,0,0,0,1,0,0,0,0,Antonio Banderas,1,0,,,,0.3,,,,,,,,,,,,,0.1
2.90E+07,323676,The Boss,20.55509,78636257,91,5.5,431,Comedy,NA,NA,Ben Falcone,2016,0,1,0,0,0,0,0,0,Melissa McCarthy,0,1,,,,0.1,,,,,,,,,,,,,0.1
2.90E+07,315664,Florence Foster Jenkins,19.237254,48902953,110,6.6,392,Comedy,Drama,NA,Stephen Frears,2016,0,1,0,0,0,0,0,0,Meryl Streep,0,1,,,,0.3,,,,,,,,,,,,,0.2
2.90E+07,9667,The Jacket,24.240361,21126225,103,6.8,455,Drama,Mystery,Thriller,John Maybury,2005,1,0,0,0,0,0,0,0,Adrien Brody,1,0,,,,0.7,,,,,,,,,,,,,0.2
2.90E+07,12771,Serving Sara,8.93941,16930185,100,5,85,Comedy,Romance,NA,Reginald Hudlin,2002,0,1,0,0,0,0,0,0,Matthew Perry,1,0,,,,0.1,,,,,,,,,,,,,0.2
2.80E+07,277216,Straight Outta Compton,61.76233,201634991,147,7.7,1355,Drama,Music,NA,F. Gary Gray,2015,1,0,0,0,0,0,0,0,O'Shea Jackson Jr.,0,0,,,,0.6,,,,,,,,,,,,,0.1
2.80E+07,69,Walk the Line,35.580032,186438883,136,7.3,718,Drama,Music,Romance,James Mangold,2005,1,0,0,0,0,0,0,0,Joaquin Phoenix,1,0,,,,0.5,,,,,,,,,,,,,0.2
2.80E+07,137093,Last Vegas,28.043508,134402450,105,6.4,799,Comedy,NA,NA,Jon Turteltaub,2013,0,1,0,0,0,0,0,0,Robert De Niro,1,0,,,,0.5,,,,,,,,,,,,,0.1
2.80E+07,318846,The Big Short,57.518472,133346506,130,7.3,2607,Comedy,Drama,NA,Adam McKay,2015,0,1,0,0,0,0,0,0,Christian Bale,1,0,,,,0.3,,,,,,,,,,,,,0.1
2.80E+07,4348,Pride & Prejudice,36.58383,121147947,135,7.7,1358,Drama,Romance,NA,Joe Wright,2005,1,0,0,0,0,0,0,0,Keira Knightley,0,1,,,,0.5,,,,,,,,,,,,,0.3
2.80E+07,924,Dawn of the Dead,44.529429,102356381,101,6.8,1016,Fantasy,Horror,Action,Zack Snyder,2004,0,0,0,0,0,1,0,0,Sarah Polley,0,1,,,,0.5,,,,,,,,,,,,,0.1
2.80E+07,112949,Safe Haven,37.729059,97594140,115,6.9,823,Romance,NA,NA,Lasse HallstrÃ¶m,2013,0,0,0,0,0,0,1,0,Julianne Hough,0,1,,,,0.2,,,,,,,,,,,,,0.1
2.80E+07,23483,Kick-Ass,45.054936,96188903,117,7.1,4645,Action,Crime,NA,Matthew Vaughn,2010,0,0,0,1,0,0,0,0,Aaron Taylor-Johnson,1,0,,,,0.2,,,,,,,,,,,,,0.2
2.80E+07,3638,No Reservations,15.794946,92601050,104,6.1,327,Comedy,NA,NA,Scott Hicks,2007,0,1,0,0,0,0,0,0,Catherine Zeta-Jones,0,1,,,,0.5,,,,,,,,,,,,,0.2
2.80E+07,15373,Role Models,24.917665,92380927,99,6.4,564,Comedy,NA,NA,David Wain,2008,0,1,0,0,0,0,0,0,Seann William Scott,1,0,,,,0.6,,,,,,,,,,,,,0.1
2.80E+07,1588,Bring It On,14.754281,90449929,98,5.8,568,Comedy,NA,NA,Peyton Reed,2000,0,1,0,0,0,0,0,0,Kirsten Dunst,0,1,,,,0.1,,,,,,,,,,,,,0.1
2.80E+07,9778,Serendipity,14.530803,77516304,90,6.6,521,Comedy,Romance,NA,Peter Chelsom,2001,0,1,0,0,0,0,0,0,John Cusack,1,0,,,,0.3,,,,,,,,,,,,,0.1
2.80E+07,254473,Brick Mansions,25.520976,68896829,90,5.7,615,Action,Crime,Drama,Camille Delamarre,2014,0,0,0,1,0,0,0,0,Paul Walker,1,0,,,,0.4,,,,,,,,,,,,,0.2
2.80E+07,14292,Miracle,7.534003,64445708,135,7,159,Drama,History,NA,Gavin O'Connor,2004,1,0,0,0,0,0,0,0,Kurt Russell,1,0,,,,0.1,,,,,,,,,,,,,0.1
2.80E+07,9398,Zoolander,38.0958,60780981,89,6.1,1337,Comedy,NA,NA,Ben Stiller,2001,0,1,0,0,0,0,0,0,Ben Stiller,1,0,,,,0.9,,,,,,,,,,,,,0.2
2.80E+07,59859,Kick-Ass 2,40.28635,60700000,103,6.3,2224,Action,Adventure,Crime,Jeff Wadlow,2013,0,0,0,1,0,0,0,0,Aaron Taylor-Johnson,1,0,,,,0.2,,,,,,,,,,,,,0.2
2.80E+07,10923,Agent Cody Banks,11.859396,58795814,102,5,284,Action,NA,NA,Harald Zwart,2003,0,0,0,1,0,0,0,0,Frankie Muniz,1,0,,,,0.5,,,,,,,,,,,,,0.2
2.80E+07,169917,A Walk Among the Tombstones,61.309619,53181600,113,6.2,1131,Crime,Drama,Mystery,Scott Frank,2014,0,0,0,0,1,0,0,0,Liam Neeson,1,0,,,,0.8,,,,,,,,,,,,,0.1
2.80E+07,192102,3 Days to Kill,41.638961,52597999,113,6,883,Action,Drama,Thriller,McG,2014,0,0,0,1,0,0,0,0,Kevin Costner,1,0,,,,0.6,,,,,,,,,,,,,0.2
2.80E+07,23172,The Spy Next Door,14.639324,45236543,94,5.5,345,Action,Comedy,Family,Brian Levant,2010,0,0,0,1,0,0,0,0,Amber Valletta,0,1,,,,0.3,,,,,,,,,,,,,0.1
2.80E+07,62206,30 Minutes or Less,25.039383,40547440,83,5.6,531,Action,Adventure,Comedy,Ruben Fleischer,2011,0,0,0,1,0,0,0,0,Jesse Eisenberg,1,0,,,,0.1,,,,,,,,,,,,,0.3
2.80E+07,10025,Just My Luck,22.074306,38159905,103,5.8,491,Comedy,Drama,Family,Donald Petrie,2006,0,1,0,0,0,0,0,0,Lindsay Lohan,0,1,,,,0.3,,,,,,,,,,,,,0.1
2.80E+07,10577,Dracula 2000,6.756771,33000337,99,4.6,148,Thriller,Horror,NA,Patrick Lussier,2000,0,0,0,0,0,0,0,1,Gerard Butler,1,0,,,,0.3,,,,,,,,,,,,,0.1
2.80E+07,11141,Laws of Attraction,6.201404,30016165,90,5.6,104,Action,Comedy,Romance,Peter Howitt,2004,0,0,0,1,0,0,0,0,Pierce Brosnan,1,0,,,,0.4,,,,,,,,,,,,,0.3
2.80E+07,58431,Pride and Prejudice and Zombies,28.397048,16374328,108,5.5,640,Romance,Horror,Comedy,Burr Steers,2016,0,0,0,0,0,0,1,0,Lily James,0,1,,,,0.6,,,,,,,,,,,,,0.1
2.80E+07,10016,Ghosts of Mars,13.145205,14010832,98,4.8,296,Action,Horror,Science Fiction,John Carpenter,2001,0,0,0,1,0,0,0,0,Natasha Henstridge,0,1,,,,0.3,,,,,,,,,,,,,0.1
2.80E+07,162903,The Fifth Estate,20.267062,8555008,128,5.7,364,Drama,Thriller,NA,Bill Condon,2013,1,0,0,0,0,0,0,0,Benedict Cumberbatch,1,0,,,,0.5,,,,,,,,,,,,,0.2
2.80E+07,10317,Our Brand Is Crisis,12.921594,7002261,108,5.8,195,Comedy,Drama,NA,David Gordon Green,2015,0,1,0,0,0,0,0,0,Sandra Bullock,0,1,,,,0.2,,,,,,,,,,,,,0.1
27500000,5125,Rendition,12.741073,24748670,120,6.2,205,Drama,Thriller,NA,Gavin Hood,2007,1,0,0,0,0,0,0,0,Omar Metwally,1,0,,,,0.3,,,,,,,,,,,,,0.1
27220000,199373,The Frozen Ground,28.060472,5496951,105,6.1,465,Thriller,Crime,NA,Scott Walker,2013,0,0,0,0,0,0,0,1,Nicolas Cage,1,0,,,,0.9,,,,,,,,,,,,,0.1
2.70E+07,8080,Suspect Zero,8.715822,1.30E+07,99,5.5,98,Crime,Thriller,NA,E. Elias Merhige,2004,0,0,0,0,1,0,0,0,Carrie-Anne Moss,0,1,,,,0.4,,,,,,,,,,,,,0.3
2.70E+07,245,About a Boy,28.227984,1.29E+08,101,6.6,607,Drama,Comedy,Romance,NA,2002,1,0,0,0,0,0,0,0,Hugh Grant,1,0,,,,0.1,,,,,,,,,,,,,0.2
2.70E+07,2288,Closer,22.636908,115505027,104,6.7,811,Drama,Romance,NA,Mike Nichols,2004,1,0,0,0,0,0,0,0,Julia Roberts,0,1,,,,0.1,,,,,,,,,,,,,0.1
2.70E+07,10189,Pineapple Express,41.832392,101624843,111,6.6,1148,Action,Comedy,NA,David Gordon Green,2008,0,0,0,1,0,0,0,0,Seth Rogen,1,0,,,,0.2,,,,,,,,,,,,,0.1
2.70E+07,303858,Money Monster,38.279458,93282604,98,6.5,1068,Thriller,NA,NA,Jodie Foster,2016,0,0,0,0,0,0,0,1,George Clooney,1,0,,,,0.5,,,,,,,,,,,,,0.1
2.70E+07,186,Lucky Number Slevin,36.921445,56308881,110,7.4,1323,Drama,Thriller,Crime,Paul McGuigan,2006,1,0,0,0,0,0,0,0,Josh Hartnett,1,0,,,,0.6,,,,,,,,,,,,,0.2
2.70E+07,10188,The Sisterhood of the Traveling Pants 2,11.870301,44352417,117,6,238,Adventure,Comedy,Drama,Sanaa Hamri,2008,0,0,1,0,0,0,0,0,Alexis Bledel,0,1,,,,0,,,,,,,,,,,,,0.1
2.70E+07,13092,How to Lose Friends & Alienate People,16.785866,17286299,110,6.2,244,Comedy,Romance,Drama,Robert B. Weide,2008,0,1,0,0,0,0,0,0,Kelan Pannell,0,0,,,,0.6,,,,,,,,,,,,,0.1
2.60E+07,14560,Paul Blart: Mall Cop,31.250383,183293131,91,5.2,788,Action,Adventure,Comedy,Steve Carr,2009,0,0,0,1,0,0,0,0,Kevin James,1,0,,,,0.4,,,,,,,,,,,,,0.1
2.60E+07,10330,Freaky Friday,24.345651,110230332,97,6,879,Comedy,NA,NA,Mark Waters,2003,0,1,0,0,0,0,0,0,Jamie Lee Curtis,0,1,,,,0.3,,,,,,,,,,,,,0.1
2.60E+07,6957,The 40 Year Old Virgin,38.473732,109449237,116,6.2,1983,Comedy,Romance,NA,Judd Apatow,2005,0,1,0,0,0,0,0,0,Steve Carell,1,0,,,,0.2,,,,,,,,,,,,,0.1
2.60E+07,8699,Anchorman: The Legend of Ron Burgundy,29.342744,90574188,94,6.7,1493,Comedy,NA,NA,Adam McKay,2004,0,1,0,0,0,0,0,0,Will Ferrell,1,0,,,,0.1,,,,,,,,,,,,,0.1
2.60E+07,134,"O Brother, Where Art Thou?",39.742009,71868327,106,7.3,1112,Action,Adventure,Comedy,Joel Coen,2000,0,0,0,1,0,0,0,0,George Clooney,1,0,,,,0.5,,,,,,,,,,,,,0.3
2.60E+07,146239,Delivery Man,30.114383,51164106,105,6.2,551,Comedy,NA,NA,Ken Scott,2013,0,1,0,0,0,0,0,0,Vince Vaughn,1,0,,,,0.2,,,,,,,,,,,,,0.1
2.60E+07,7445,Brothers,22.07638,43318349,104,6.8,633,Drama,Thriller,War,Jim Sheridan,2009,1,0,0,0,0,0,0,0,Tobey Maguire,1,0,,,,0.5,,,,,,,,,,,,,0.1
2.60E+07,15028,Clockstoppers,5.894163,38793283,94,4.9,89,Adventure,Family,Science Fiction,Jonathan Frakes,2002,0,0,1,0,0,0,0,0,Jesse Bradford,1,0,,,,0.3,,,,,,,,,,,,,0.1
