revenue,popularity,runtime,budget,vote_average,prod_comp_count,country_release_count,Drama,Comedy,Adventure,Action,Crime,Fantasy,Romance,Thriller,is_male,is_female,main_lead,id,original_title,genre_1,genre_2,genre_3,director,release_year,vote_count,,,,,,,,,,,,,,
211780824,43.865294,95,6.50E+07,6.2,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Robert Downey Jr.,41733,Due Date,Comedy,Drama,NA,Todd Phillips,2010,1685,,,,,,,,,,,,,,
179379533,31.349143,83,6.50E+07,5.9,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Sacha Baron Cohen,76493,The Dictator,Comedy,NA,NA,Larry Charles,2012,1743,,,,,,,,,,,,,,
172855065,14.646884,104,6.50E+07,5.5,0.3,0.1,0,0,0,0,0,1,0,0,1,0,Tim Allen,9021,The Santa Clause 2,Fantasy,Comedy,Family,Michael Lembeck,2002,297,,,,,,,,,,,,,,
163442937,43.055253,137,6.50E+07,7.3,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Jack O'Connell,227306,Unbroken,Drama,War,NA,Angelina Jolie,2014,1400,,,,,,,,,,,,,,
156974557,38.994297,103,6.50E+07,5.9,0.3,0.1,0,0,0,1,0,0,0,0,0,1,Reese Witherspoon,59962,This Means War,Action,Comedy,Romance,McG,2012,1389,,,,,,,,,,,,,,
143695338,31.974359,102,6.50E+07,6.2,0.2,0.1,0,0,1,0,0,0,0,0,0,1,Bryce Dallas Howard,294272,Pete's Dragon,Adventure,Family,Fantasy,David Lowery,2016,679,,,,,,,,,,,,,,
133821816,33.439187,119,6.50E+07,6,0.5,0.1,0,1,0,0,0,0,0,0,0,1,QuvenzhanÃ© Wallis,196867,Annie,Comedy,Drama,Family,Will Gluck,2014,466,,,,,,,,,,,,,,
128884132,15.772081,130,6.50E+07,6.3,0.6,0.1,0,0,0,1,0,0,0,0,1,0,Clint Eastwood,5551,Space Cowboys,Action,Adventure,Thriller,Clint Eastwood,2000,403,,,,,,,,,,,,,,
128107642,22.977983,98,6.50E+07,6.5,0.5,0.1,0,1,0,0,0,0,0,0,1,0,Will Ferrell,12133,Step Brothers,Comedy,NA,NA,Adam McKay,2008,1062,,,,,,,,,,,,,,
121545703,9.568884,127,6.50E+07,5.9,0.9,0.2,0,0,0,1,0,0,0,0,1,0,Jackie Chan,300168,å¤©å°‡é›„å¸«,Action,Drama,Adventure,Daniel Lee,2015,145,,,,,,,,,,,,,,
117758500,16.865782,93,6.50E+07,6.1,0.1,0.2,0,0,0,1,0,0,0,0,1,0,Martin Lawrence,11001,Blue Streak,Action,Comedy,Crime,Les Mayfield,1999,352,,,,,,,,,,,,,,
117487473,36.670399,132,6.50E+07,6.6,0.4,0.1,0,0,1,0,0,0,0,0,1,0,Heath Ledger,9476,A Knight's Tale,Adventure,Drama,Romance,Brian Helgeland,2001,907,,,,,,,,,,,,,,
93525586,29.257137,136,6.50E+07,6.6,0.6,0.3,0,0,0,0,0,1,0,0,0,1,Rachel Weisz,7980,The Lovely Bones,Fantasy,Drama,NA,Peter Jackson,2009,1065,,,,,,,,,,,,,,
89456761,15.858629,120,6.50E+07,6.5,0.3,0.1,0,0,0,0,1,0,0,0,0,1,Geena Davis,11412,The Long Kiss Goodnight,Crime,Action,Mystery,Renny Harlin,1996,314,,,,,,,,,,,,,,
84785914,51.970905,157,6.50E+07,7.3,0.3,0.1,0,0,0,0,1,0,0,0,1,0,Jake Gyllenhaal,1949,Zodiac,Crime,Drama,Mystery,David Fincher,2007,2023,,,,,,,,,,,,,,
69700000,18.281798,104,6.50E+07,6,0.1,0.1,0,0,0,0,0,1,0,0,1,0,Bruce Willis,4244,The Kid,Fantasy,Comedy,Family,Jon Turteltaub,2000,238,,,,,,,,,,,,,,
43545364,8.629665,124,6.50E+07,6.7,0.4,0.1,1,0,0,0,0,0,0,0,1,0,Matthew McConaughey,11170,We Are Marshall,Drama,NA,NA,McG,2006,186,,,,,,,,,,,,,,
39407616,85.428395,102,6.50E+07,6.3,0.7,0.1,0,0,0,0,1,0,0,0,1,0,Mickey Rourke,189,Sin City: A Dame to Kill For,Crime,Thriller,NA,NA,2014,1286,,,,,,,,,,,,,,
36850101,6.80692,94,6.50E+07,5.1,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Jeff Daniels,9849,My Favorite Martian,Comedy,Drama,Family,Donald Petrie,1999,80,,,,,,,,,,,,,,
17218080,16.803457,100,6.50E+07,5.4,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Bruce Willis,9292,Hudson Hawk,Action,Adventure,Comedy,Michael Lehmann,1991,269,,,,,,,,,,,,,,
101595121,12.421504,98,6.40E+07,5.3,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Marlon Wayans,9072,Little Man,Comedy,Crime,NA,Keenen Ivory Wayans,2006,261,,,,,,,,,,,,,,
97571250,35.384423,92,6.40E+07,7.6,0.6,0.1,0,0,1,0,0,0,0,0,1,0,Jeff Bridges,309809,The Little Prince,Adventure,Animation,Fantasy,Mark Osborne,2015,756,,,,,,,,,,,,,,
74608570,4.137237,133,6.40E+07,5.3,0.1,0.1,1,0,0,0,0,0,0,0,1,0,Harrison Ford,12618,Random Hearts,Drama,Romance,NA,Sydney Pollack,1999,63,,,,,,,,,,,,,,
19412993,4.494788,102,63600000,4.8,0.4,0.1,0,0,0,1,0,0,0,0,1,0,Sylvester Stallone,10461,Get Carter,Action,Drama,Thriller,Stephen T. Kay,2000,145,,,,,,,,,,,,,,
920100000,40.413191,127,6.30E+07,7.6,0.2,0.1,0,0,1,0,0,0,0,0,1,0,Sam Neill,329,Jurassic Park,Adventure,Science Fiction,NA,Steven Spielberg,1993,4856,,,,,,,,,,,,,,
463517383,104.309993,136,6.30E+07,7.9,0.4,0.2,0,0,0,1,0,0,0,0,1,0,Keanu Reeves,603,The Matrix,Action,Science Fiction,NA,NA,1999,8907,,,,,,,,,,,,,,
296655431,40.137264,94,6.30E+07,5.9,0.5,0.1,0,1,0,0,0,0,0,0,1,0,Mike Myers,818,Austin Powers in Goldmember,Comedy,Crime,Science Fiction,Jay Roach,2002,979,,,,,,,,,,,,,,
189015611,31.294717,102,6.30E+07,5.7,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Sylvester Stallone,1370,Rambo III,Action,Adventure,Thriller,Peter MacDonald,1988,690,,,,,,,,,,,,,,
162945894,24.697533,128,6.30E+07,5.9,0.4,0.1,1,0,0,0,0,0,0,0,1,0,Nicolas Cage,1852,World Trade Center,Drama,History,Thriller,Oliver Stone,2006,447,,,,,,,,,,,,,,
100853753,146.757391,139,6.30E+07,8.3,0.6,0.2,1,0,0,0,0,0,0,0,1,0,Edward Norton,550,Fight Club,Drama,NA,NA,David Fincher,1999,9413,,,,,,,,,,,,,,
25052000,13.859307,191,6.30E+07,6.5,0.4,0.1,1,0,0,0,0,0,0,0,1,0,Kevin Costner,12160,Wyatt Earp,Drama,Action,Western,Lawrence Kasdan,1994,202,,,,,,,,,,,,,,
215887717,18.832471,141,6.20E+07,6.4,0.2,0.1,0,0,0,1,0,0,0,0,1,0,Harrison Ford,9331,Clear and Present Danger,Action,Drama,Thriller,Phillip Noyce,1994,386,,,,,,,,,,,,,,
127666415,18.096884,116,6.20E+07,6.1,0.3,0.2,0,0,0,1,0,0,0,0,1,0,Matthew McConaughey,3536,U-571,Action,Drama,Thriller,Jonathan Mostow,2000,340,,,,,,,,,,,,,,
107879496,11.056763,106,6.20E+07,6.5,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Michael Douglas,9087,The American President,Comedy,Drama,Romance,Rob Reiner,1995,195,,,,,,,,,,,,,,
52304001,29.954302,93,6.20E+07,5.4,0.6,0.1,0,0,0,1,0,0,0,0,0,1,Charlize Theron,8202,Ã†on Flux,Action,Science Fiction,NA,Karyn Kusama,2005,703,,,,,,,,,,,,,,
41819064,13.218008,87,6.20E+07,4.3,0.3,0.3,0,1,0,0,0,0,0,0,1,0,Mike Myers,12177,The Love Guru,Comedy,Romance,NA,Marco Schnabel,2008,242,,,,,,,,,,,,,,
18720175,11.262655,125,6.20E+07,5.8,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Kurt Russell,12138,3000 Miles to Graceland,Action,Adventure,Comedy,Demian Lichtenstein,2001,178,,,,,,,,,,,,,,
441809770,48.356214,157,6.10E+07,7.1,0.4,0.2,1,0,0,0,0,0,0,0,1,0,Hugh Jackman,82695,Les MisÃ©rables,Drama,Music,Romance,Tom Hooper,2012,1884,,,,,,,,,,,,,,
311256926,113.161483,132,6.10E+07,6.4,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Dylan O'Brien,294254,Maze Runner: The Scorch Trials,Action,NA,NA,Wes Ball,2015,3040,,,,,,,,,,,,,,
131940411,42.881415,109,6.10E+07,6.6,0.4,0.1,0,0,0,1,0,0,0,0,1,0,Denzel Washington,136400,2 Guns,Action,Comedy,Crime,Baltasar KormÃ¡kur,2013,1589,,,,,,,,,,,,,,
95696996,37.378081,124,6.10E+07,6.9,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Mark Wahlberg,7485,Shooter,Action,Drama,Mystery,Antoine Fuqua,2007,1462,,,,,,,,,,,,,,
484409218,67.298732,90,6.00E+07,7.3,0.3,0.1,0,0,1,0,0,0,0,0,1,0,Mike Myers,808,Shrek,Adventure,Animation,Comedy,NA,2001,4056,,,,,,,,,,,,,,
469160692,59.547928,100,6.00E+07,7.5,1,0.1,0,0,1,0,0,0,0,0,1,0,Chris Pratt,137106,The Lego Movie,Adventure,Animation,Comedy,NA,2014,3070,,,,,,,,,,,,,,
361366633,47.336034,92,6.00E+07,5.5,0.4,0.1,0,1,0,0,0,0,0,0,1,0,Jason Lee,6477,Alvin and the Chipmunks,Comedy,Music,Family,Tim Hill,2007,1177,,,,,,,,,,,,,,
313542341,59.248437,135,6.00E+07,7.7,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Russell Crowe,453,A Beautiful Mind,Drama,Romance,NA,Ron Howard,2001,3009,,,,,,,,,,,,,,
300228084,2.143764,97,6.00E+07,5.8,0.3,0.4,0,0,0,1,0,0,0,0,0,1,Milla Jovovich,35791,Resident Evil: Afterlife,Action,Adventure,Horror,Paul W.S. Anderson,2010,1363,,,,,,,,,,,,,,
284600000,103.698022,189,6.00E+07,8.2,0.3,0.1,0,0,0,0,0,1,0,0,1,0,Tom Hanks,497,The Green Mile,Fantasy,Drama,Crime,Frank Darabont,1999,4048,,,,,,,,,,,,,,
264118201,56.488027,103,6.00E+07,7.8,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Jim Carrey,37165,The Truman Show,Comedy,Drama,NA,Peter Weir,1998,4537,,,,,,,,,,,,,,
256697520,27.491891,108,6.00E+07,6.2,0.3,0.1,1,0,0,0,0,0,0,0,0,1,Bryce Dallas Howard,6947,The Village,Drama,Mystery,Thriller,M. Night Shyamalan,2004,1071,,,,,,,,,,,,,,
244082376,30.951203,115,6.00E+07,6.9,0.2,0.1,0,1,0,0,0,0,0,0,1,0,Owen Wilson,14306,Marley & Me,Comedy,Family,NA,David Frankel,2008,1343,,,,,,,,,,,,,,
219417255,57.753914,128,6.00E+07,7,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Tom Hanks,594,The Terminal,Comedy,Drama,NA,Steven Spielberg,2004,1910,,,,,,,,,,,,,,
218340595,56.868399,130,6.00E+07,6.3,0.4,0.1,0,0,0,0,1,0,0,0,1,0,Tom Cruise,75780,Jack Reacher,Crime,Drama,Thriller,Christopher McQuarrie,2012,2998,,,,,,,,,,,,,,
214034224,86.476817,119,6.00E+07,7.3,0.5,0.3,0,0,0,1,0,0,0,0,1,0,Matt Damon,2501,The Bourne Identity,Action,Drama,Mystery,Doug Liman,2002,3583,,,,,,,,,,,,,,
205754447,61.849521,99,6.00E+07,5.8,0.4,0.3,0,0,0,1,0,0,0,0,1,0,Gerard Butler,267860,London Has Fallen,Action,Crime,Thriller,Babak Najafi,2016,1621,,,,,,,,,,,,,,
204594016,28.800112,133,6.00E+07,5.8,0.3,0.1,1,0,0,0,0,0,0,0,0,1,Julia Roberts,38167,Eat Pray Love,Drama,NA,NA,Ryan Murphy,2010,636,,,,,,,,,,,,,,
186883563,12.867352,170,6.00E+07,6.7,0.2,0.1,1,0,0,0,0,0,0,0,1,0,Robert Redford,547,The Horse Whisperer,Drama,Romance,NA,Robert Redford,1998,292,,,,,,,,,,,,,,
176070171,62.766854,110,6.00E+07,6.6,0.2,0.2,0,0,0,1,0,0,0,0,1,0,Mark Wahlberg,9654,The Italian Job,Action,Crime,NA,F. Gary Gray,2003,1919,,,,,,,,,,,,,,
171757863,41.515702,83,6.00E+07,6,0.3,0.1,0,0,1,0,0,0,0,0,1,0,Woody Allen,8916,Antz,Adventure,Animation,Comedy,NA,1998,1272,,,,,,,,,,,,,,
170268750,28.848842,101,6.00E+07,5.6,0.5,0.1,0,1,0,0,0,0,0,0,1,0,Ben Stiller,9384,Starsky & Hutch,Comedy,Crime,NA,Todd Phillips,2004,644,,,,,,,,,,,,,,
165333180,37.537093,92,6.00E+07,5.3,0.4,0.3,0,0,0,1,0,0,0,0,1,0,Dwayne Johnson,9334,The Scorpion King,Action,Fantasy,Adventure,Chuck Russell,2002,779,,,,,,,,,,,,,,
164433867,18.106021,92,6.00E+07,5.6,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Eddie Murphy,10708,Daddy Day Care,Comedy,Family,NA,Steve Carr,2003,506,,,,,,,,,,,,,,
163403799,20.501582,91,6.00E+07,4.9,0.5,0.3,0,0,0,0,0,0,0,1,1,0,Mark Wahlberg,8645,The Happening,Thriller,Science Fiction,NA,M. Night Shyamalan,2008,950,,,,,,,,,,,,,,
159330280,19.747459,124,6.00E+07,6.1,0.9,0.1,0,0,0,1,0,0,0,0,1,0,Bruce Willis,4824,The Jackal,Action,Thriller,Adventure,Michael Caton-Jones,1997,527,,,,,,,,,,,,,,
157920733,16.278022,107,6.00E+07,5.9,0.2,0.1,0,0,1,0,0,0,0,0,1,0,Tom Cruise,2119,Days of Thunder,Adventure,NA,NA,Tony Scott,1990,353,,,,,,,,,,,,,,
149705852,18.345613,116,6.00E+07,6.1,0.4,0.2,0,0,0,0,1,0,0,0,1,0,John Travolta,2275,The General's Daughter,Crime,Drama,Mystery,Simon West,1999,205,,,,,,,,,,,,,,
137587063,40.646102,96,6.00E+07,7,0.3,0.1,0,0,1,0,0,0,0,0,1,0,Josh Hutcherson,1265,Bridge to Terabithia,Adventure,Drama,Family,GÃ¡bor CsupÃ³,2007,1113,,,,,,,,,,,,,,
137551594,38.820858,106,6.00E+07,6.2,0.5,0.2,1,0,0,0,0,0,0,0,1,0,Matt Damon,39538,Contagion,Drama,Thriller,Science Fiction,Steven Soderbergh,2011,1325,,,,,,,,,,,,,,
129181830,18.831023,94,6.00E+07,5.7,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Steve Martin,9641,Cheaper by the Dozen 2,Comedy,NA,NA,Adam Shankman,2005,526,,,,,,,,,,,,,,
122233971,23.85119,134,6.00E+07,7,0.6,0.1,1,0,0,0,0,0,0,0,1,0,Morgan Freeman,22954,Invictus,Drama,History,NA,Clint Eastwood,2009,1125,,,,,,,,,,,,,,
119940815,22.620125,100,6.00E+07,5.8,0.4,0.1,0,0,0,0,1,0,0,0,1,0,George Clooney,11775,Intolerable Cruelty,Crime,Comedy,Romance,Joel Coen,2003,391,,,,,,,,,,,,,,
105200903,29.041198,113,6.00E+07,6.2,0.4,0.1,0,0,0,0,1,0,0,0,1,0,Josh Brolin,82682,Gangster Squad,Crime,Drama,Action,Ruben Fleischer,2013,1778,,,,,,,,,,,,,,
105178561,21.252797,104,6.00E+07,6.1,0.6,0.3,0,0,0,0,1,0,0,0,1,0,Morgan Freeman,2043,Along Came a Spider,Crime,Mystery,Thriller,Lee Tamahori,2001,400,,,,,,,,,,,,,,
104324083,13.080725,100,6.00E+07,5.6,0.5,0.1,0,0,0,1,0,0,0,0,1,0,Steven Seagal,3512,Under Siege 2: Dark Territory,Action,Thriller,NA,Geoff Murphy,1995,210,,,,,,,,,,,,,,
101134059,29.876507,124,6.00E+07,6.4,0.4,0.1,1,0,0,0,0,0,0,0,0,1,Jennifer Lawrence,274479,Joy,Drama,Comedy,NA,David O. Russell,2015,1581,,,,,,,,,,,,,,
96269812,29.018826,119,6.00E+07,5.9,0.6,0.2,0,0,0,1,0,0,0,0,1,0,Ben Affleck,9620,Paycheck,Action,Adventure,Mystery,John Woo,2003,581,,,,,,,,,,,,,,
93375151,18.735024,87,6.00E+07,5,0.6,0.1,0,1,0,0,0,0,0,0,1,0,Jeff Goldblum,10992,Cats & Dogs,Comedy,Family,NA,Lawrence Guterman,2001,352,,,,,,,,,,,,,,
93354918,24.153567,101,6.00E+07,5.9,0.4,0.2,0,0,0,0,0,0,1,0,0,1,Sandra Bullock,2642,Two Weeks Notice,Romance,Comedy,NA,Marc Lawrence,2002,487,,,,,,,,,,,,,,
90565421,45.514031,130,6.00E+07,6.2,0.4,0.1,0,0,0,1,0,0,0,0,0,1,Lily Collins,123553,The Mortal Instruments: City of Bones,Action,Adventure,Drama,Harald Zwart,2013,1602,,,,,,,,,,,,,,
87784194,21.685719,127,6.00E+07,6.7,0.5,0.3,0,0,0,1,0,0,0,0,1,0,Russell Crowe,16995,State of Play,Action,NA,NA,Kevin Macdonald,2009,484,,,,,,,,,,,,,,
78309131,28.350927,87,6.00E+07,5.4,0.5,0.1,0,0,0,1,0,0,0,0,1,0,Paul Bettany,38321,Priest,Action,Science Fiction,Fantasy,Scott Stewart,2011,692,,,,,,,,,,,,,,
77920346,15.352807,108,6.00E+07,5.8,0.8,0.1,0,0,0,1,0,0,0,0,1,0,Michael Douglas,5820,The Sentinel,Action,Thriller,Crime,Clark Johnson,2006,225,,,,,,,,,,,,,,
74541707,10.99991,115,6.00E+07,6.2,0.5,0.1,1,0,0,0,0,0,0,0,1,0,Joaquin Phoenix,11128,Ladder 49,Drama,Action,Thriller,Jay Russell,2004,207,,,,,,,,,,,,,,
74208267,29.211255,136,6.00E+07,5.4,0.6,0.3,0,0,0,1,0,0,0,0,1,0,Aaron Eckhart,9341,The Core,Action,Thriller,Adventure,Jon Amiel,2003,516,,,,,,,,,,,,,,
73648228,22.991269,105,6.00E+07,5.6,0.4,0.2,0,0,0,1,0,0,0,0,1,0,Thomas Jane,8914,Deep Blue Sea,Action,Science Fiction,Thriller,Renny Harlin,1999,604,,,,,,,,,,,,,,
73174566,18.380176,101,6.00E+07,5.9,0.5,0.1,0,0,0,1,0,0,0,0,1,0,Robert De Niro,13389,Righteous Kill,Action,Crime,Drama,Jon Avnet,2008,375,,,,,,,,,,,,,,
71073932,36.689223,101,6.00E+07,4.7,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Ice Cube,11679,xXx: State of the Union,Action,Adventure,Crime,Lee Tamahori,2005,549,,,,,,,,,,,,,,
66976317,21.084542,148,6.00E+07,6.2,0.2,0.1,0,0,1,0,0,0,0,0,0,1,Milla Jovovich,10047,Joan of Arc,Adventure,Drama,Action,Luc Besson,1999,367,,,,,,,,,,,,,,
62357900,25.293538,97,6.00E+07,4.6,0.3,0.1,0,1,0,0,0,0,0,0,1,0,Jack Black,17610,Year One,Comedy,Adventure,NA,Harold Ramis,2009,524,,,,,,,,,,,,,,
61347797,14.113066,97,6.00E+07,6,0.3,0.1,0,0,0,1,0,0,0,0,1,0,Pierce Brosnan,10589,After the Sunset,Action,Comedy,Crime,Brett Ratner,2004,226,,,,,,,,,,,,,,
60052138,40.721373,124,6.00E+07,5.6,0.4,0.1,0,0,0,0,0,1,0,0,1,0,Alden Ehrenreich,109491,Beautiful Creatures,Fantasy,Drama,Romance,Richard LaGravenese,2013,984,,,,,,,,,,,,,,
57490374,27.018886,106,6.00E+07,6,0.2,0.3,0,0,1,0,0,0,0,0,1,0,Brendan Fraser,2309,Inkheart,Adventure,Family,Fantasy,Iain Softley,2008,592,,,,,,,,,,,,,,
56359980,15.205371,120,6.00E+07,5.7,0.4,0.2,0,0,0,1,0,0,0,0,1,0,Robert De Niro,2749,15 Minutes,Action,Crime,Thriller,John Herzfeld,2001,191,,,,,,,,,,,,,,
55987321,29.261348,105,6.00E+07,5,0.7,0.4,0,0,1,0,0,0,0,0,1,0,Dwayne Johnson,8814,Doom,Adventure,Action,Horror,Andrzej Bartkowiak,2005,609,,,,,,,,,,,,,,
55003135,21.08952,96,6.00E+07,5.7,0.6,0.2,0,1,0,0,0,0,0,0,1,0,Robert De Niro,9932,Analyze That,Comedy,Crime,NA,Harold Ramis,2002,380,,,,,,,,,,,,,,
52322400,8.927137,104,6.00E+07,6.1,0.6,0.2,1,0,0,0,0,0,0,0,1,0,Kevin Costner,10052,Dragonfly,Drama,NA,NA,Tom Shadyac,2002,204,,,,,,,,,,,,,,
50877145,16.493576,93,6.00E+07,5.8,0.1,0.2,0,0,1,0,0,0,0,0,1,0,Matthew Broderick,10199,The Tale of Despereaux,Adventure,Animation,Family,NA,2008,258,,,,,,,,,,,,,,
50650079,18.676291,90,6.00E+07,5,0.6,0.1,0,1,0,0,0,0,0,0,1,0,Eddie Murphy,11260,Meet Dave,Comedy,Science Fiction,Adventure,Brian Robbins,2008,371,,,,,,,,,,,,,,
50549107,42.538258,105,6.00E+07,5.9,0.6,0.2,0,0,0,1,0,0,0,0,1,0,Chris Pine,137094,Jack Ryan: Shadow Recruit,Action,Drama,Thriller,Kenneth Branagh,2014,1173,,,,,,,,,,,,,,
47664559,38.885195,112,6.00E+07,7.2,0.2,0.2,0,0,0,1,0,0,0,0,1,0,Michael Cera,22538,Scott Pilgrim vs. the World,Action,Adventure,Comedy,Edgar Wright,2010,2126,,,,,,,,,,,,,,
47383689,21.547446,122,6.00E+07,7.4,0.3,0.1,1,0,0,0,0,0,0,0,0,1,Kate Hudson,786,Almost Famous,Drama,Music,NA,Cameron Crowe,2000,797,,,,,,,,,,,,,,
43061982,27.615108,101,6.00E+07,6,0.5,0.3,0,0,1,0,0,0,0,0,1,0,Christian Bale,6278,Reign of Fire,Adventure,Action,Fantasy,Rob Bowman,2002,669,,,,,,,,,,,,,,
39031337,14.84856,103,6.00E+07,4.7,0.6,0.1,0,0,0,1,0,0,0,0,1,0,Gabriel Macht,8285,The Spirit,Action,Comedy,Thriller,Frank Miller,2008,320,,,,,,,,,,,,,,
35431113,10.004564,103,6.00E+07,5.4,0.1,0.1,0,0,0,1,0,0,0,0,1,0,Wesley Snipes,11517,Money Train,Action,Comedy,Crime,Joseph Ruben,1995,222,,,,,,,,,,,,,,
31720158,17.299333,109,6.00E+07,6.6,0.6,0.1,1,0,0,0,0,0,0,0,1,0,Robert Downey Jr.,17332,The Soloist,Drama,NA,NA,Joe Wright,2009,234,,,,,,,,,,,,,,
30800231,22.736038,118,6.00E+07,6,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Colin Farrell,137321,Winter's Tale,Drama,Fantasy,Mystery,Akiva Goldsman,2014,487,,,,,,,,,,,,,,
30418560,52.417529,106,6.00E+07,5.4,0.4,0.1,0,1,0,0,0,0,0,0,1,0,Johnny Depp,210860,Mortdecai,Comedy,Adventure,NA,David Koepp,2015,1055,,,,,,,,,,,,,,
17800000,13.155999,140,6.00E+07,6.3,0.4,0.2,0,0,0,1,0,0,0,0,1,0,James Franco,9664,Flyboys,Action,Adventure,Drama,Tony Bill,2006,271,,,,,,,,,,,,,,
13395939,15.219263,103,6.00E+07,5.6,0.2,0.2,0,1,0,0,0,0,0,0,1,0,Jude Law,8849,Alfie,Comedy,NA,NA,Charles Shyer,2004,248,,,,,,,,,,,,,,
4.40E+07,1.551497,119,5.80E+07,6.1,0.5,0.1,0,1,0,0,0,0,0,0,1,0,Owen Wilson,116741,The Internship,Comedy,NA,NA,Shawn Levy,2013,1658,,,,,,,,,,,,,,
783112979,514.569956,108,5.80E+07,7.4,0.5,0.1,0,0,0,1,0,0,0,0,1,0,Ryan Reynolds,293660,Deadpool,Action,Adventure,Comedy,Tim Miller,2016,10995,,,,,,,,,,,,,,
352194034,59.824565,130,5.80E+07,6.6,0.2,0.2,0,0,1,0,0,0,0,0,1,0,Pierce Brosnan,710,GoldenEye,Adventure,Action,Thriller,Martin Campbell,1995,1174,,,,,,,,,,,,,,
158162788,45.351617,103,5.80E+07,6.2,0.7,0.2,0,0,1,0,0,0,0,0,1,0,Jack Black,257445,Goosebumps,Adventure,Horror,Comedy,Rob Letterman,2015,995,,,,,,,,,,,,,,
102854431,13.43573,95,5.80E+07,6.5,0.3,0.1,0,1,0,0,0,0,0,0,0,1,Reese Witherspoon,9007,Just Like Heaven,Comedy,Fantasy,Romance,Mark Waters,2005,579,,,,,,,,,,,,,,
85280250,14.403696,103,5.80E+07,5.1,0.4,0.1,0,1,0,0,0,0,0,0,1,0,Hugh Grant,24438,Did You Hear About the Morgans?,Comedy,NA,NA,Marc Lawrence,2009,276,,,,,,,,,,,,,,
71664962,41.430245,111,5.80E+07,6.6,0.4,0.1,0,0,0,1,0,0,0,0,1,0,Bruce Willis,39514,RED,Action,Adventure,Comedy,Robert Schwentke,2010,2808,,,,,,,,,,,,,,
50365377,12.29603,125,5.80E+07,5.9,0.3,0.1,1,0,0,0,0,0,0,0,1,0,Bryan Cranston,72431,Red Tails,Drama,Action,Adventure,Anthony Hemingway,2012,178,,,,,,,,,,,,,,
41299492,7.739276,114,5.80E+07,5.7,0.4,0.2,0,1,0,0,0,0,0,0,1,0,George Clooney,4942,Leatherheads,Comedy,Romance,Drama,George Clooney,2008,130,,,,,,,,,,,,,,
152944660,33.8473,144,5.70E+07,7.2,0.6,0.2,1,0,0,0,0,0,0,0,1,0,Keanu Reeves,1813,The Devil's Advocate,Drama,Horror,Mystery,Taylor Hackford,1997,1374,,,,,,,,,,,,,,
149217355,48.622278,95,5.70E+07,4.7,0.7,0.2,0,0,0,1,0,0,0,0,1,0,Nicolas Cage,71676,Ghost Rider: Spirit of Vengeance,Action,Fantasy,Thriller,NA,2011,1135,,,,,,,,,,,,,,
147845033,21.021809,123,5.70E+07,5.8,0.4,0.2,0,0,0,1,0,0,0,0,1,0,Brad Pitt,6073,The Mexican,Action,Comedy,Crime,Gore Verbinski,2001,441,,,,,,,,,,,,,,
115267375,31.791979,103,5.70E+07,6.4,0.1,0.1,0,0,0,0,0,1,0,0,1,0,Dennis Quaid,8840,DragonHeart,Fantasy,NA,NA,Rob Cohen,1996,535,,,,,,,,,,,,,,
62112895,9.061866,131,5.70E+07,5.5,0.2,0.3,1,0,0,0,0,0,0,0,1,0,Nicolas Cage,1722,Captain Corelli's Mandolin,Drama,History,Romance,John Madden,2001,145,,,,,,,,,,,,,,
52034889,22.894898,123,5.70E+07,6.1,0.4,0.1,0,1,0,0,0,0,0,0,1,0,Orlando Bloom,9621,Elizabethtown,Comedy,Drama,Romance,Cameron Crowe,2005,327,,,,,,,,,,,,,,
28283637,9.27875,95,5.70E+07,4.2,0.3,0.2,0,0,0,1,0,0,0,0,1,0,Brady Corbet,14623,Thunderbirds,Action,Adventure,Comedy,Jonathan Frakes,2004,91,,,,,,,,,,,,,,
142044638,21.219292,118,5.60E+07,5.7,0.1,0.1,0,1,0,0,0,0,0,0,1,0,Robert De Niro,62838,New Year's Eve,Comedy,Romance,NA,Garry Marshall,2011,718,,,,,,,,,,,,,,
113006880,35.4763,95,5.60E+07,5.8,0.2,0.2,0,0,0,1,0,0,0,0,1,0,Vin Diesel,10022,The Pacifier,Action,Comedy,Drama,Adam Shankman,2005,842,,,,,,,,,,,,,,
57223890,23.438398,86,5.60E+07,6,0.6,0.1,0,0,1,0,0,0,0,0,1,0,Dwayne Johnson,11358,Walking Tall,Adventure,Drama,Action,Kevin Bray,2004,381,,,,,,,,,,,,,,
